,średnia_na_rozgrywce,średnia_na_obronie,Kokosy_na_Obronie,częściówka,końcówka,szlemik,Wpadka,liczba_rozdan_na_rozgrywce,liczba_rozdan_na_obronie,liczba_rozdan_Kokosy_na_Obronie,liczba_rozdan_częściówka,liczba_rozdan_końcówka,liczba_rozdan_szlemik,liczba_rozdan_Wpadka
4194,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4195,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4196,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4197,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4198,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4199,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4200,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4201,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4202,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4203,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4204,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4205,59.84,65.03,34.85,46.89,73.93,54.65,60.75,104,113,45,67,64,5,36
4206,39.02,4.34,1.48,39.76,4.62,10.1,5.99,33,50,17,33,21,3,9
4207,39.02,4.34,1.48,39.76,4.62,10.1,5.99,33,50,17,33,21,3,9
4208,39.02,4.34,1.48,39.76,4.62,10.1,5.99,33,50,17,33,21,3,9
4209,82.83,31.89,16.89,78.72,63.49,92.36,83.23,82,62,23,42,40,7,32
4210,82.83,31.89,16.89,78.72,63.49,92.36,83.23,82,62,23,42,40,7,32
4211,82.83,31.89,16.89,78.72,63.49,92.36,83.23,82,62,23,42,40,7,32
4212,82.83,31.89,16.89,78.72,63.49,92.36,83.23,82,62,23,42,40,7,32
4213,82.83,31.89,16.89,78.72,63.49,92.36,83.23,82,62,23,42,40,7,32
4214,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4215,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4216,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4217,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4218,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4219,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4220,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4221,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4222,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4223,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4224,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4225,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4226,31.49,25.9,65.94,32.0,34.57,41.13,53.28,177,171,45,109,112,11,71
4227,34.06,46.09,60.7,45.29,35.71,44.61,37.25,82,81,29,47,52,2,33
4228,34.06,46.09,60.7,45.29,35.71,44.61,37.25,82,81,29,47,52,2,33
4229,34.06,46.09,60.7,45.29,35.71,44.61,37.25,82,81,29,47,52,2,33
4230,34.06,46.09,60.7,45.29,35.71,44.61,37.25,82,81,29,47,52,2,33
4231,34.06,46.09,60.7,45.29,35.71,44.61,37.25,82,81,29,47,52,2,33
4232,34.06,46.09,60.7,45.29,35.71,44.61,37.25,82,81,29,47,52,2,33
4233,84.31,18.48,33.94,23.84,28.18,73.99,76.84,72,114,38,58,61,5,24
4234,84.31,18.48,33.94,23.84,28.18,73.99,76.84,72,114,38,58,61,5,24
4235,84.31,18.48,33.94,23.84,28.18,73.99,76.84,72,114,38,58,61,5,24
4236,84.31,18.48,33.94,23.84,28.18,73.99,76.84,72,114,38,58,61,5,24
4237,84.31,18.48,33.94,23.84,28.18,73.99,76.84,72,114,38,58,61,5,24
4238,84.31,18.48,33.94,23.84,28.18,73.99,76.84,72,114,38,58,61,5,24
4239,84.31,18.48,33.94,23.84,28.18,73.99,76.84,72,114,38,58,61,5,24
4240,40.62,12.49,30.18,26.53,16.94,58.7,73.99,129,139,39,80,97,4,48
4241,40.62,12.49,30.18,26.53,16.94,58.7,73.99,129,139,39,80,97,4,48
4242,40.62,12.49,30.18,26.53,16.94,58.7,73.99,129,139,39,80,97,4,48
4243,40.62,12.49,30.18,26.53,16.94,58.7,73.99,129,139,39,80,97,4,48
4244,40.62,12.49,30.18,26.53,16.94,58.7,73.99,129,139,39,80,97,4,48
4245,40.62,12.49,30.18,26.53,16.94,58.7,73.99,129,139,39,80,97,4,48
4246,40.62,12.49,30.18,26.53,16.94,58.7,73.99,129,139,39,80,97,4,48
4247,40.62,12.49,30.18,26.53,16.94,58.7,73.99,129,139,39,80,97,4,48
4248,40.62,12.49,30.18,26.53,16.94,58.7,73.99,129,139,39,80,97,4,48
4249,40.62,12.49,30.18,26.53,16.94,58.7,73.99,129,139,39,80,97,4,48
4250,5.42,5.42,14.6,0.51,8.96,8.1,22.13,49,86,28,44,38,3,22
4251,5.42,5.42,14.6,0.51,8.96,8.1,22.13,49,86,28,44,38,3,22
4252,5.42,5.42,14.6,0.51,8.96,8.1,22.13,49,86,28,44,38,3,22
4253,5.42,5.42,14.6,0.51,8.96,8.1,22.13,49,86,28,44,38,3,22
4254,5.42,5.42,14.6,0.51,8.96,8.1,22.13,49,86,28,44,38,3,22
4255,10.95,14.15,62.52,3.31,15.0,12.72,72.62,67,75,22,35,47,4,34
4256,10.95,14.15,62.52,3.31,15.0,12.72,72.62,67,75,22,35,47,4,34
4257,10.95,14.15,62.52,3.31,15.0,12.72,72.62,67,75,22,35,47,4,34
4258,10.95,14.15,62.52,3.31,15.0,12.72,72.62,67,75,22,35,47,4,34
4259,10.95,14.15,62.52,3.31,15.0,12.72,72.62,67,75,22,35,47,4,34
4260,93.44,81.46,49.86,68.85,89.79,93.95,89.5,140,138,63,77,83,10,45
4261,93.44,81.46,49.86,68.85,89.79,93.95,89.5,140,138,63,77,83,10,45
4262,93.44,81.46,49.86,68.85,89.79,93.95,89.5,140,138,63,77,83,10,45
4263,93.44,81.46,49.86,68.85,89.79,93.95,89.5,140,138,63,77,83,10,45
4264,93.44,81.46,49.86,68.85,89.79,93.95,89.5,140,138,63,77,83,10,45
4265,93.44,81.46,49.86,68.85,89.79,93.95,89.5,140,138,63,77,83,10,45
4266,93.44,81.46,49.86,68.85,89.79,93.95,89.5,140,138,63,77,83,10,45
4267,93.44,81.46,49.86,68.85,89.79,93.95,89.5,140,138,63,77,83,10,45
4268,93.44,81.46,49.86,68.85,89.79,93.95,89.5,140,138,63,77,83,10,45
4269,93.44,81.46,49.86,68.85,89.79,93.95,89.5,140,138,63,77,83,10,45
4270,64.58,34.8,5.82,51.23,36.0,90.36,74.27,25,24,12,12,14,3,8
4271,64.58,34.8,5.82,51.23,36.0,90.36,74.27,25,24,12,12,14,3,8
4272,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4273,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4274,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4275,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4276,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4277,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4278,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4279,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4280,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4281,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4282,84.26,50.2,71.31,80.55,65.83,66.17,66.06,147,153,46,83,102,14,55
4283,81.18,64.4,7.24,26.24,97.09,99.77,5.13,24,28,12,17,16,1,6
4284,81.18,64.4,7.24,26.24,97.09,99.77,5.13,24,28,12,17,16,1,6
4285,81.18,64.4,7.24,26.24,97.09,99.77,5.13,24,28,12,17,16,1,6
4286,81.18,64.4,7.24,26.24,97.09,99.77,5.13,24,28,12,17,16,1,6
4287,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4288,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4289,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4290,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4291,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4292,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4293,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4294,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4295,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4296,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4297,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4298,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4299,24.42,31.72,72.5,45.07,29.66,59.38,19.17,194,177,60,88,121,13,89
4300,29.72,20.82,6.96,15.86,29.15,63.66,33.03,68,97,33,46,56,7,23
4301,29.72,20.82,6.96,15.86,29.15,63.66,33.03,68,97,33,46,56,7,23
4302,29.72,20.82,6.96,15.86,29.15,63.66,33.03,68,97,33,46,56,7,23
