,wk,średnia_na_rozgrywcecat,średnia_na_obroniecat,Kokosy_na_Obroniecat,częściówkacat,końcówkacat,szlemikcat,Wpadkacat,liczba_rozdan_na_rozgrywcecat,liczba_rozdan_na_obroniecat,liczba_rozdan_Kokosy_na_Obroniecat,liczba_rozdan_częściówkacat,liczba_rozdan_końcówkacat,liczba_rozdan_szlemikcat,liczba_rozdan_Wpadkacat
5855,1.5,4,1,0,3,3,4,4,1,0,0,1,1,1,1
5856,0.0,4,1,0,3,3,4,4,1,0,0,1,1,1,1
5857,2.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5858,2.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5859,2.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5860,2.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5861,2.0,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5862,1.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5863,1.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5864,1.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5865,2.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5866,2.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5867,2.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5868,2.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5869,2.0,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5870,1.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5871,1.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5872,1.5,2,1,0,0,3,3,3,1,1,1,2,1,1,1
5873,2.5,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5874,2.5,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5875,2.5,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5876,2.5,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5877,2.5,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5878,2.5,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5879,2.5,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5880,2.0,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5881,2.0,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5882,2.0,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5883,2.0,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5884,2.0,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5885,2.0,1,1,3,1,1,2,2,3,2,1,3,3,1,2
5886,0.5,1,2,3,2,1,2,1,1,0,0,1,1,0,1
5887,0.5,1,2,3,2,1,2,1,1,0,0,1,1,0,1
5888,0.5,1,2,3,2,1,2,1,1,0,0,1,1,0,1
5889,0.5,1,2,3,2,1,2,1,1,0,0,1,1,0,1
5890,0.0,1,2,3,2,1,2,1,1,0,0,1,1,0,1
5891,0.0,1,2,3,2,1,2,1,1,0,0,1,1,0,1
5892,2.0,4,0,1,1,1,3,3,1,1,1,1,1,0,0
5893,2.0,4,0,1,1,1,3,3,1,1,1,1,1,0,0
5894,2.0,4,0,1,1,1,3,3,1,1,1,1,1,0,0
5895,2.0,4,0,1,1,1,3,3,1,1,1,1,1,0,0
5896,2.0,4,0,1,1,1,3,3,1,1,1,1,1,0,0
5897,2.0,4,0,1,1,1,3,3,1,1,1,1,1,0,0
5898,2.0,4,0,1,1,1,3,3,1,1,1,1,1,0,0
5899,2.0,2,0,1,1,0,2,3,2,1,1,2,2,0,1
5900,2.0,2,0,1,1,0,2,3,2,1,1,2,2,0,1
5901,2.0,2,0,1,1,0,2,3,2,1,1,2,2,0,1
5902,2.0,2,0,1,1,0,2,3,2,1,1,2,2,0,1
5903,1.5,2,0,1,1,0,2,3,2,1,1,2,2,0,1
5904,1.5,2,0,1,1,0,2,3,2,1,1,2,2,0,1
5905,1.5,2,0,1,1,0,2,3,2,1,1,2,2,0,1
5906,1.5,2,0,1,1,0,2,3,2,1,1,2,2,0,1
5907,1.5,2,0,1,1,0,2,3,2,1,1,2,2,0,1
5908,1.5,2,0,1,1,0,2,3,2,1,1,2,2,0,1
5909,4.0,4,2,1,1,2,1,4,0,0,0,0,1,0,0
5910,4.0,4,2,1,1,2,1,4,0,0,0,0,1,0,0
5911,4.0,4,2,1,1,2,1,4,0,0,0,0,1,0,0
5912,4.0,4,2,1,1,2,1,4,0,0,0,0,1,0,0
5913,0.5,0,0,0,0,0,0,1,0,1,0,1,1,0,0
5914,0.5,0,0,0,0,0,0,1,0,1,0,1,1,0,0
5915,0.5,0,0,0,0,0,0,1,0,1,0,1,1,0,0
5916,0.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
5917,0.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
5918,2.5,1,2,1,2,2,1,4,1,0,0,1,1,0,1
5919,2.5,1,2,1,2,2,1,4,1,0,0,1,1,0,1
5920,2.0,1,2,1,2,2,1,4,1,0,0,1,1,0,1
5921,2.0,1,2,1,2,2,1,4,1,0,0,1,1,0,1
5922,2.0,1,2,1,2,2,1,4,1,0,0,1,1,0,1
5923,1.5,0,0,3,0,0,0,3,1,0,0,1,1,0,1
5924,1.5,0,0,3,0,0,0,3,1,0,0,1,1,0,1
5925,1.5,0,0,3,0,0,0,3,1,0,0,1,1,0,1
5926,1.5,0,0,3,0,0,0,3,1,0,0,1,1,0,1
5927,1.5,0,0,3,0,0,0,3,1,0,0,1,1,0,1
5928,3.0,4,4,2,3,4,4,4,2,1,1,2,2,1,1
5929,3.0,4,4,2,3,4,4,4,2,1,1,2,2,1,1
5930,3.0,4,4,2,3,4,4,4,2,1,1,2,2,1,1
5931,3.0,4,4,2,3,4,4,4,2,1,1,2,2,1,1
5932,3.0,4,4,2,3,4,4,4,2,1,1,2,2,1,1
5933,3.0,4,4,2,3,4,4,4,2,1,1,2,2,1,1
5934,3.0,4,4,2,3,4,4,4,2,1,1,2,2,1,1
5935,3.0,4,4,2,3,4,4,4,2,1,1,2,2,1,1
5936,3.0,4,4,2,3,4,4,4,2,1,1,2,2,1,1
5937,3.0,4,4,2,3,4,4,4,2,1,1,2,2,1,1
5938,4.0,1,4,3,3,4,4,0,0,0,0,0,0,0,0
5939,4.0,3,1,0,2,1,4,3,0,0,0,0,0,0,0
5940,4.0,3,1,0,2,1,4,3,0,0,0,0,0,0,0
5941,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5942,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5943,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5944,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5945,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5946,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5947,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5948,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5949,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5950,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5951,1.5,0,1,2,0,1,0,1,2,1,1,2,2,1,2
5952,3.0,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5953,3.0,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5954,3.0,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5955,3.0,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5956,3.0,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5957,3.0,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5958,3.0,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5959,2.5,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5960,2.5,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5961,2.5,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5962,2.5,4,2,3,4,3,3,3,2,1,1,2,2,2,2
5963,1.0,4,3,0,1,4,4,0,0,0,0,0,0,0,0
5964,1.0,4,3,0,1,4,4,0,0,0,0,0,0,0,0
5965,0.5,4,3,0,1,4,4,0,0,0,0,0,0,0,0
5966,0.5,4,3,0,1,4,4,0,0,0,0,0,0,0,0
5967,1.5,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5968,1.5,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5969,1.5,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5970,1.5,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5971,1.5,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5972,1.5,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5973,1.5,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5974,1.5,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5975,1.0,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5976,1.0,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5977,1.0,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5978,1.0,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5979,1.0,1,1,3,2,1,2,0,3,2,1,2,3,2,3
5980,0.5,1,1,0,0,1,3,1,1,1,0,1,1,1,0
5981,0.5,1,1,0,0,1,3,1,1,1,0,1,1,1,0
5982,0.0,1,1,0,0,1,3,1,1,1,0,1,1,1,0
5983,0.0,1,1,0,0,1,3,1,1,1,0,1,1,1,0
5984,0.0,1,1,0,0,1,3,1,1,1,0,1,1,1,0
5985,0.0,1,1,0,0,1,3,1,1,1,0,1,1,1,0
5986,1.0,1,3,4,1,1,0,4,0,0,0,1,0,0,0
5987,1.0,1,3,4,1,1,0,4,0,0,0,1,0,0,0
5988,1.0,1,3,4,1,1,0,4,0,0,0,1,0,0,0
5989,1.0,1,3,4,1,1,0,4,0,0,0,1,0,0,0
5990,2.0,2,3,3,2,3,2,0,1,1,1,1,1,1,1
5991,2.0,2,3,3,2,3,2,0,1,1,1,1,1,1,1
5992,2.0,2,3,3,2,3,2,0,1,1,1,1,1,1,1
5993,2.0,2,3,3,2,3,2,0,1,1,1,1,1,1,1
5994,2.0,2,3,3,2,3,2,0,1,1,1,1,1,1,1
5995,2.0,2,3,3,2,3,2,0,1,1,1,1,1,1,1
5996,2.0,2,3,3,2,3,2,0,1,1,1,1,1,1,1
5997,4.0,3,2,4,4,1,3,3,0,0,0,0,1,0,0
5998,4.0,3,2,4,4,1,3,3,0,0,0,0,1,0,0
5999,4.0,3,2,4,4,1,3,3,0,0,0,0,1,0,0
6000,4.0,3,2,4,4,1,3,3,0,0,0,0,1,0,0
6001,2.0,3,4,2,3,4,1,2,0,1,1,1,1,0,0
6002,2.0,3,4,2,3,4,1,2,0,1,1,1,1,0,0
6003,2.0,3,4,2,3,4,1,2,0,1,1,1,1,0,0
6004,1.5,3,4,2,3,4,1,2,0,1,1,1,1,0,0
6005,1.5,3,4,2,3,4,1,2,0,1,1,1,1,0,0
6006,0.0,0,1,2,0,2,0,0,2,1,1,2,2,1,2
6007,0.0,0,1,2,0,2,0,0,2,1,1,2,2,1,2
6008,0.0,0,1,2,0,2,0,0,2,1,1,2,2,1,2
6009,0.0,0,1,2,0,2,0,0,2,1,1,2,2,1,2
6010,0.0,0,1,2,0,2,0,0,2,1,1,2,2,1,2
6011,0.0,0,1,2,0,2,0,0,2,1,1,2,2,1,2
6012,0.0,0,1,2,0,2,0,0,2,1,1,2,2,1,2
6013,0.0,0,1,2,0,2,0,0,2,1,1,2,2,1,2
6014,0.0,0,1,2,0,2,0,0,2,1,1,2,2,1,2
6015,0.0,0,1,2,0,2,0,0,2,1,1,2,2,1,2
6016,3.0,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6017,3.0,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6018,3.0,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6019,3.0,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6020,3.0,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6021,3.0,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6022,3.0,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6023,3.0,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6024,2.5,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6025,2.5,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6026,2.5,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6027,2.5,3,4,3,2,4,2,2,2,2,2,2,2,2,2
6028,3.0,3,3,3,4,3,2,2,1,1,1,2,1,1,1
6029,2.5,3,3,3,4,3,2,2,1,1,1,2,1,1,1
6030,2.5,3,3,3,4,3,2,2,1,1,1,2,1,1,1
6031,2.5,3,3,3,4,3,2,2,1,1,1,2,1,1,1
6032,2.5,3,3,3,4,3,2,2,1,1,1,2,1,1,1
6033,2.5,3,3,3,4,3,2,2,1,1,1,2,1,1,1
6034,2.5,3,3,3,4,3,2,2,1,1,1,2,1,1,1
6035,2.5,3,3,3,4,3,2,2,1,1,1,2,1,1,1
6036,4.0,3,4,3,4,3,2,2,1,1,1,2,1,0,1
6037,4.0,3,4,3,4,3,2,2,1,1,1,2,1,0,1
6038,4.0,3,4,3,4,3,2,2,1,1,1,2,1,0,1
6039,4.0,3,4,3,4,3,2,2,1,1,1,2,1,0,1
6040,4.0,3,4,3,4,3,2,2,1,1,1,2,1,0,1
6041,4.0,3,4,3,4,3,2,2,1,1,1,2,1,0,1
6042,4.0,3,4,3,4,3,2,2,1,1,1,2,1,0,1
6043,4.0,3,4,3,4,3,2,2,1,1,1,2,1,0,1
6044,1.5,0,2,4,1,1,0,2,1,0,0,1,1,0,1
6045,1.5,0,2,4,1,1,0,2,1,0,0,1,1,0,1
6046,0.5,0,2,4,1,1,0,2,1,0,0,1,1,0,1
6047,0.5,0,2,4,1,1,0,2,1,0,0,1,1,0,1
6048,0.5,0,2,4,1,1,0,2,1,0,0,1,1,0,1
6049,0.5,0,2,4,1,1,0,2,1,0,0,1,1,0,1
6050,3.0,2,3,3,3,3,1,1,1,1,0,1,1,1,0
6051,3.0,2,3,3,3,3,1,1,1,1,0,1,1,1,0
6052,3.0,2,3,3,3,3,1,1,1,1,0,1,1,1,0
6053,3.0,2,3,3,3,3,1,1,1,1,0,1,1,1,0
6054,3.0,2,3,3,3,3,1,1,1,1,0,1,1,1,0
6055,3.0,2,3,3,3,3,1,1,1,1,0,1,1,1,0
6056,1.5,1,1,2,2,2,1,3,2,1,1,2,2,1,2
6057,1.5,1,1,2,2,2,1,3,2,1,1,2,2,1,2
6058,1.0,1,1,2,2,2,1,3,2,1,1,2,2,1,2
6059,1.0,1,1,2,2,2,1,3,2,1,1,2,2,1,2
6060,1.0,1,1,2,2,2,1,3,2,1,1,2,2,1,2
6061,0.5,1,1,2,2,2,1,3,2,1,1,2,2,1,2
6062,0.5,1,1,2,2,2,1,3,2,1,1,2,2,1,2
6063,0.5,1,1,2,2,2,1,3,2,1,1,2,2,1,2
6064,0.5,1,1,2,2,2,1,3,2,1,1,2,2,1,2
6065,0.5,1,1,2,2,2,1,3,2,1,1,2,2,1,2
6066,1.5,0,0,3,0,0,2,0,1,1,0,1,2,1,1
6067,1.0,0,0,3,0,0,2,0,1,1,0,1,2,1,1
6068,1.0,0,0,3,0,0,2,0,1,1,0,1,2,1,1
6069,1.0,0,0,3,0,0,2,0,1,1,0,1,2,1,1
6070,0.5,0,0,3,0,0,2,0,1,1,0,1,2,1,1
6071,0.5,0,0,3,0,0,2,0,1,1,0,1,2,1,1
6072,0.5,0,0,3,0,0,2,0,1,1,0,1,2,1,1
6073,0.5,0,0,3,0,0,2,0,1,1,0,1,2,1,1
6074,2.0,4,0,0,0,4,0,3,0,0,0,0,0,0,0
6075,2.0,4,0,0,0,4,0,3,0,0,0,0,0,0,0
6076,1.0,3,2,0,4,2,1,4,0,0,0,0,0,0,0
6077,0.5,3,2,0,4,2,1,4,0,0,0,0,0,0,0
6078,0.5,3,2,0,4,2,1,4,0,0,0,0,0,0,0
6079,0.5,3,2,0,4,2,1,4,0,0,0,0,0,0,0
6080,5.0,3,3,1,2,3,1,2,0,0,0,0,0,0,0
6081,5.0,3,3,1,2,3,1,2,0,0,0,0,0,0,0
6082,5.0,3,3,1,2,3,1,2,0,0,0,0,0,0,0
6083,2.0,3,2,2,2,4,3,2,1,0,0,1,1,1,0
6084,2.0,3,2,2,2,4,3,2,1,0,0,1,1,1,0
6085,2.0,3,2,2,2,4,3,2,1,0,0,1,1,1,0
6086,2.0,3,2,2,2,4,3,2,1,0,0,1,1,1,0
6087,2.0,3,2,2,2,4,3,2,1,0,0,1,1,1,0
6088,2.5,2,3,2,1,3,0,3,1,1,1,1,2,0,1
6089,2.5,2,3,2,1,3,0,3,1,1,1,1,2,0,1
6090,2.5,2,3,2,1,3,0,3,1,1,1,1,2,0,1
6091,2.5,2,3,2,1,3,0,3,1,1,1,1,2,0,1
6092,2.5,2,3,2,1,3,0,3,1,1,1,1,2,0,1
6093,2.5,2,3,2,1,3,0,3,1,1,1,1,2,0,1
6094,2.5,2,3,2,1,3,0,3,1,1,1,1,2,0,1
6095,2.5,2,3,2,1,3,0,3,1,1,1,1,2,0,1
6096,2.5,2,3,2,1,3,0,3,1,1,1,1,2,0,1
6097,0.5,3,4,3,3,4,3,2,1,1,1,2,1,1,1
6098,0.5,3,4,3,3,4,3,2,1,1,1,2,1,1,1
6099,0.5,3,4,3,3,4,3,2,1,1,1,2,1,1,1
6100,0.5,3,4,3,3,4,3,2,1,1,1,2,1,1,1
6101,0.5,3,4,3,3,4,3,2,1,1,1,2,1,1,1
6102,0.5,3,4,3,3,4,3,2,1,1,1,2,1,1,1
6103,0.5,3,4,3,3,4,3,2,1,1,1,2,1,1,1
6104,0.5,3,4,3,3,4,3,2,1,1,1,2,1,1,1
6105,0.5,2,0,1,0,1,0,2,0,1,1,1,0,0,0
6106,0.5,2,0,1,0,1,0,2,0,1,1,1,0,0,0
6107,0.0,2,0,1,0,1,0,2,0,1,1,1,0,0,0
6108,0.0,2,0,1,0,1,0,2,0,1,1,1,0,0,0
6109,0.0,2,0,1,0,1,0,2,0,1,1,1,0,0,0
6110,0.0,1,0,1,0,0,0,1,0,1,1,1,1,1,0
6111,0.0,1,0,1,0,0,0,1,0,1,1,1,1,1,0
6112,0.0,1,0,1,0,0,0,1,0,1,1,1,1,1,0
6113,0.0,1,0,1,0,0,0,1,0,1,1,1,1,1,0
6114,0.0,1,0,1,0,0,0,1,0,1,1,1,1,1,0
6115,0.0,1,0,1,0,0,0,1,0,1,1,1,1,1,0
6116,0.5,0,2,1,1,0,1,1,2,2,1,2,2,0,2
6117,0.5,0,2,1,1,0,1,1,2,2,1,2,2,0,2
6118,0.5,0,2,1,1,0,1,1,2,2,1,2,2,0,2
6119,0.5,0,2,1,1,0,1,1,2,2,1,2,2,0,2
6120,0.5,0,2,1,1,0,1,1,2,2,1,2,2,0,2
6121,0.5,0,2,1,1,0,1,1,2,2,1,2,2,0,2
6122,0.5,0,2,1,1,0,1,1,2,2,1,2,2,0,2
6123,0.5,0,2,1,1,0,1,1,2,2,1,2,2,0,2
6124,0.5,0,2,1,1,0,1,1,2,2,1,2,2,0,2
6125,0.5,0,2,1,1,0,1,1,2,2,1,2,2,0,2
6126,1.5,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6127,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6128,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6129,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6130,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6131,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6132,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6133,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6134,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6135,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6136,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6137,1.0,0,1,2,1,0,0,3,2,2,1,4,2,0,1
6138,0.5,2,2,2,3,2,0,3,0,0,0,0,1,0,0
6139,0.5,2,2,2,3,2,0,3,0,0,0,0,1,0,0
6140,0.5,2,2,2,3,2,0,3,0,0,0,0,1,0,0
6141,0.5,2,2,2,3,2,0,3,0,0,0,0,1,0,0
6142,0.5,2,2,2,3,2,0,3,0,0,0,0,1,0,0
6143,1.5,4,3,3,4,4,3,1,2,1,0,2,2,1,1
6144,1.0,4,3,3,4,4,3,1,2,1,0,2,2,1,1
6145,1.0,4,3,3,4,4,3,1,2,1,0,2,2,1,1
6146,1.0,4,3,3,4,4,3,1,2,1,0,2,2,1,1
6147,1.0,4,3,3,4,4,3,1,2,1,0,2,2,1,1
6148,0.5,4,3,3,4,4,3,1,2,1,0,2,2,1,1
6149,0.5,4,3,3,4,4,3,1,2,1,0,2,2,1,1
6150,0.0,4,3,3,4,4,3,1,2,1,0,2,2,1,1
6151,1.0,4,3,3,4,4,3,1,2,1,0,2,2,1,1
6152,1.5,3,1,1,1,3,1,4,2,1,1,2,2,1,1
6153,1.5,3,1,1,1,3,1,4,2,1,1,2,2,1,1
6154,1.5,3,1,1,1,3,1,4,2,1,1,2,2,1,1
6155,1.0,3,1,1,1,3,1,4,2,1,1,2,2,1,1
6156,0.5,3,1,1,1,3,1,4,2,1,1,2,2,1,1
6157,0.5,3,1,1,1,3,1,4,2,1,1,2,2,1,1
6158,0.0,3,1,1,1,3,1,4,2,1,1,2,2,1,1
6159,0.0,3,1,1,1,3,1,4,2,1,1,2,2,1,1
6160,1.0,3,1,1,1,3,1,4,2,1,1,2,2,1,1
6161,1.5,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6162,1.0,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6163,1.0,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6164,1.0,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6165,1.0,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6166,1.0,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6167,1.0,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6168,0.5,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6169,0.5,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6170,0.0,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6171,1.0,2,1,0,1,2,1,3,2,2,1,2,3,1,1
6172,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6173,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6174,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6175,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6176,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6177,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6178,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6179,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6180,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6181,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6182,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6183,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6184,1.5,0,1,1,0,3,0,0,3,2,1,2,3,3,3
6185,0.0,0,1,4,0,0,0,1,0,0,0,0,0,0,0
6186,0.5,0,1,4,0,0,0,1,0,0,0,0,0,0,0
6187,2.0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
6188,1.0,2,1,0,4,2,2,1,0,0,0,0,0,0,0
6189,1.0,2,1,0,4,2,2,1,0,0,0,0,0,0,0
6190,1.0,2,1,0,4,2,2,1,0,0,0,0,0,0,0
6191,3.0,4,4,4,4,4,3,3,2,1,1,2,1,1,1
6192,3.0,4,4,4,4,4,3,3,2,1,1,2,1,1,1
6193,3.0,4,4,4,4,4,3,3,2,1,1,2,1,1,1
6194,3.0,4,4,4,4,4,3,3,2,1,1,2,1,1,1
6195,3.0,4,4,4,4,4,3,3,2,1,1,2,1,1,1
6196,3.0,4,4,4,4,4,3,3,2,1,1,2,1,1,1
6197,3.0,4,4,4,4,4,3,3,2,1,1,2,1,1,1
6198,3.0,4,4,4,4,4,3,3,2,1,1,2,1,1,1
6199,3.0,4,4,4,4,4,3,3,2,1,1,2,1,1,1
6200,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6201,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6202,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6203,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6204,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6205,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6206,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6207,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6208,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6209,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6210,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6211,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6212,1.5,1,1,1,1,2,1,2,3,2,1,3,3,1,2
6213,1.5,1,4,2,4,2,2,1,0,0,0,0,0,0,0
6214,1.5,1,4,2,4,2,2,1,0,0,0,0,0,0,0
6215,1.5,1,4,2,4,2,2,1,0,0,0,0,0,0,0
6216,1.0,0,1,2,1,0,0,3,1,1,1,2,1,0,1
6217,1.0,0,1,2,1,0,0,3,1,1,1,2,1,0,1
6218,1.0,0,1,2,1,0,0,3,1,1,1,2,1,0,1
6219,1.0,0,1,2,1,0,0,3,1,1,1,2,1,0,1
6220,1.0,0,1,2,1,0,0,3,1,1,1,2,1,0,1
6221,1.0,0,1,2,1,0,0,3,1,1,1,2,1,0,1
6222,0.5,0,1,2,1,0,0,3,1,1,1,2,1,0,1
6223,0.5,0,1,2,1,0,0,3,1,1,1,2,1,0,1
6224,0.5,0,1,2,1,0,0,3,1,1,1,2,1,0,1
6225,3.0,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6226,3.0,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6227,3.0,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6228,3.0,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6229,2.5,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6230,2.5,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6231,2.5,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6232,2.5,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6233,2.5,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6234,2.5,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6235,2.5,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6236,2.5,4,4,4,4,4,3,4,3,2,1,3,2,1,1
6237,3.0,4,3,0,4,4,4,2,1,0,0,1,1,0,0
6238,3.0,4,3,0,4,4,4,2,1,0,0,1,1,0,0
6239,3.0,4,3,0,4,4,4,2,1,0,0,1,1,0,0
6240,3.0,4,3,0,4,4,4,2,1,0,0,1,1,0,0
6241,3.0,4,3,0,4,4,4,2,1,0,0,1,1,0,0
6242,3.0,4,3,0,4,4,4,2,1,0,0,1,1,0,0
6243,4.0,3,3,3,3,2,4,1,1,1,0,1,1,1,0
6244,4.0,3,3,3,3,2,4,1,1,1,0,1,1,1,0
6245,4.0,3,3,3,3,2,4,1,1,1,0,1,1,1,0
6246,4.0,3,3,3,3,2,4,1,1,1,0,1,1,1,0
6247,4.0,3,3,3,3,2,4,1,1,1,0,1,1,1,0
6248,4.0,3,3,3,3,2,4,1,1,1,0,1,1,1,0
